cellCode,lme_id,lme_name
10kmE314N294,6,Celtic-Biscay Shelf
10kmE314N295,6,Celtic-Biscay Shelf
10kmE314N296,6,Celtic-Biscay Shelf
10kmE314N297,6,Celtic-Biscay Shelf
10kmE314N298,6,Celtic-Biscay Shelf
10kmE314N299,6,Celtic-Biscay Shelf
10kmE314N300,6,Celtic-Biscay Shelf
10kmE314N301,6,Celtic-Biscay Shelf
10kmE314N302,6,Celtic-Biscay Shelf
10kmE314N303,6,Celtic-Biscay Shelf
10kmE314N304,6,Celtic-Biscay Shelf
10kmE314N305,6,Celtic-Biscay Shelf
10kmE314N306,6,Celtic-Biscay Shelf
10kmE314N307,6,Celtic-Biscay Shelf
10kmE314N308,6,Celtic-Biscay Shelf
10kmE314N309,6,Celtic-Biscay Shelf
10kmE314N310,6,Celtic-Biscay Shelf
10kmE314N311,6,Celtic-Biscay Shelf
10kmE314N312,6,Celtic-Biscay Shelf
10kmE314N313,6,Celtic-Biscay Shelf
10kmE314N314,6,Celtic-Biscay Shelf
10kmE314N315,6,Celtic-Biscay Shelf
10kmE314N316,6,Celtic-Biscay Shelf
10kmE314N317,6,Celtic-Biscay Shelf
10kmE314N318,6,Celtic-Biscay Shelf
10kmE314N319,6,Celtic-Biscay Shelf
10kmE314N320,6,Celtic-Biscay Shelf
10kmE314N321,6,Celtic-Biscay Shelf
10kmE314N322,6,Celtic-Biscay Shelf
10kmE314N323,6,Celtic-Biscay Shelf
10kmE314N324,6,Celtic-Biscay Shelf
10kmE314N325,6,Celtic-Biscay Shelf
10kmE314N326,6,Celtic-Biscay Shelf
10kmE314N327,6,Celtic-Biscay Shelf
10kmE314N328,6,Celtic-Biscay Shelf
10kmE314N329,6,Celtic-Biscay Shelf
10kmE314N330,6,Celtic-Biscay Shelf
10kmE314N331,6,Celtic-Biscay Shelf
10kmE314N332,6,Celtic-Biscay Shelf
10kmE314N333,6,Celtic-Biscay Shelf
10kmE314N334,6,Celtic-Biscay Shelf
10kmE314N335,6,Celtic-Biscay Shelf
10kmE314N336,6,Celtic-Biscay Shelf
10kmE314N363,6,Celtic-Biscay Shelf
10kmE314N364,6,Celtic-Biscay Shelf
10kmE314N365,6,Celtic-Biscay Shelf
10kmE314N366,6,Celtic-Biscay Shelf
10kmE314N367,6,Celtic-Biscay Shelf
10kmE314N368,6,Celtic-Biscay Shelf
10kmE314N369,6,Celtic-Biscay Shelf
10kmE314N370,6,Celtic-Biscay Shelf
10kmE314N371,6,Celtic-Biscay Shelf
10kmE314N372,6,Celtic-Biscay Shelf
10kmE314N373,6,Celtic-Biscay Shelf
10kmE314N374,6,Celtic-Biscay Shelf
10kmE314N375,6,Celtic-Biscay Shelf
10kmE314N376,6,Celtic-Biscay Shelf
10kmE314N377,6,Celtic-Biscay Shelf
10kmE314N378,6,Celtic-Biscay Shelf
10kmE314N379,6,Celtic-Biscay Shelf
10kmE314N380,6,Celtic-Biscay Shelf
10kmE314N381,6,Celtic-Biscay Shelf
10kmE314N382,6,Celtic-Biscay Shelf
10kmE314N383,6,Celtic-Biscay Shelf
10kmE314N384,6,Celtic-Biscay Shelf
10kmE314N385,6,Celtic-Biscay Shelf
10kmE314N386,6,Celtic-Biscay Shelf
10kmE314N387,6,Celtic-Biscay Shelf
10kmE314N388,6,Celtic-Biscay Shelf
10kmE314N389,6,Celtic-Biscay Shelf
10kmE314N390,6,Celtic-Biscay Shelf
10kmE314N391,6,Celtic-Biscay Shelf
10kmE314N392,6,Celtic-Biscay Shelf
10kmE314N393,6,Celtic-Biscay Shelf
10kmE314N394,6,Celtic-Biscay Shelf
10kmE314N395,6,Celtic-Biscay Shelf
10kmE314N396,6,Celtic-Biscay Shelf
10kmE314N397,6,Celtic-Biscay Shelf
10kmE314N427,50,Faroe Plateau
10kmE314N428,50,Faroe Plateau
10kmE314N429,50,Faroe Plateau
10kmE314N430,50,Faroe Plateau
10kmE314N431,50,Faroe Plateau
10kmE314N432,50,Faroe Plateau
10kmE314N433,50,Faroe Plateau
10kmE314N434,50,Faroe Plateau
10kmE314N435,50,Faroe Plateau
10kmE314N436,50,Faroe Plateau
10kmE314N437,50,Faroe Plateau
10kmE315N143,13,Mediterranean Sea
10kmE315N144,13,Mediterranean Sea
10kmE315N145,13,Mediterranean Sea
10kmE315N146,13,Mediterranean Sea
10kmE315N147,13,Mediterranean Sea
10kmE315N148,13,Mediterranean Sea
10kmE315N149,13,Mediterranean Sea
10kmE315N150,13,Mediterranean Sea
10kmE315N151,13,Mediterranean Sea
10kmE315N152,13,Mediterranean Sea
10kmE315N153,13,Mediterranean Sea
10kmE315N154,13,Mediterranean Sea
10kmE315N155,13,Mediterranean Sea
10kmE315N156,13,Mediterranean Sea
10kmE315N157,13,Mediterranean Sea
10kmE315N158,13,Mediterranean Sea
10kmE315N159,13,Mediterranean Sea
10kmE315N160,13,Mediterranean Sea
10kmE315N161,13,Mediterranean Sea
10kmE315N236,14,Iberian Coastal
10kmE315N237,14,Iberian Coastal
10kmE315N238,14,Iberian Coastal
10kmE315N239,14,Iberian Coastal
10kmE315N240,14,Iberian Coastal
10kmE315N241,14,Iberian Coastal
10kmE315N242,14,Iberian Coastal
10kmE315N243,14,Iberian Coastal
10kmE315N244,14,Iberian Coastal
10kmE315N245,14,Iberian Coastal
10kmE315N246,14,Iberian Coastal
10kmE315N247,14,Iberian Coastal
10kmE315N248,14,Iberian Coastal
10kmE315N249,14,Iberian Coastal
10kmE315N250,14,Iberian Coastal
10kmE315N273,6,Celtic-Biscay Shelf
10kmE315N274,6,Celtic-Biscay Shelf
10kmE315N275,6,Celtic-Biscay Shelf
10kmE315N276,6,Celtic-Biscay Shelf
10kmE315N277,6,Celtic-Biscay Shelf
10kmE315N278,6,Celtic-Biscay Shelf
10kmE315N279,6,Celtic-Biscay Shelf
10kmE315N280,6,Celtic-Biscay Shelf
10kmE315N281,6,Celtic-Biscay Shelf
10kmE315N282,6,Celtic-Biscay Shelf
10kmE315N283,6,Celtic-Biscay Shelf
10kmE315N284,6,Celtic-Biscay Shelf
10kmE315N285,6,Celtic-Biscay Shelf
10kmE315N286,6,Celtic-Biscay Shelf
10kmE315N287,6,Celtic-Biscay Shelf
10kmE315N288,6,Celtic-Biscay Shelf
10kmE315N289,6,Celtic-Biscay Shelf
10kmE315N290,6,Celtic-Biscay Shelf
10kmE315N291,6,Celtic-Biscay Shelf
10kmE315N292,6,Celtic-Biscay Shelf
10kmE315N293,6,Celtic-Biscay Shelf
10kmE315N294,6,Celtic-Biscay Shelf
10kmE315N295,6,Celtic-Biscay Shelf
10kmE315N296,6,Celtic-Biscay Shelf
10kmE315N297,6,Celtic-Biscay Shelf
10kmE315N298,6,Celtic-Biscay Shelf
10kmE315N299,6,Celtic-Biscay Shelf
10kmE315N300,6,Celtic-Biscay Shelf
10kmE315N301,6,Celtic-Biscay Shelf
10kmE315N302,6,Celtic-Biscay Shelf
10kmE315N303,6,Celtic-Biscay Shelf
10kmE315N304,6,Celtic-Biscay Shelf
10kmE315N305,6,Celtic-Biscay Shelf
10kmE315N306,6,Celtic-Biscay Shelf
10kmE315N307,6,Celtic-Biscay Shelf
10kmE315N308,6,Celtic-Biscay Shelf
10kmE315N309,6,Celtic-Biscay Shelf
10kmE315N310,6,Celtic-Biscay Shelf
10kmE315N311,6,Celtic-Biscay Shelf
10kmE315N312,6,Celtic-Biscay Shelf
10kmE315N313,6,Celtic-Biscay Shelf
10kmE315N314,6,Celtic-Biscay Shelf
10kmE315N315,6,Celtic-Biscay Shelf
10kmE315N316,6,Celtic-Biscay Shelf
10kmE315N317,6,Celtic-Biscay Shelf
10kmE315N318,6,Celtic-Biscay Shelf
10kmE315N319,6,Celtic-Biscay Shelf
10kmE315N320,6,Celtic-Biscay Shelf
10kmE315N321,6,Celtic-Biscay Shelf
10kmE315N322,6,Celtic-Biscay Shelf
10kmE315N323,6,Celtic-Biscay Shelf
10kmE315N324,6,Celtic-Biscay Shelf
10kmE315N325,6,Celtic-Biscay Shelf
10kmE315N326,6,Celtic-Biscay Shelf
10kmE315N327,6,Celtic-Biscay Shelf
10kmE315N328,6,Celtic-Biscay Shelf
10kmE315N329,6,Celtic-Biscay Shelf
10kmE315N330,6,Celtic-Biscay Shelf
10kmE315N331,6,Celtic-Biscay Shelf
10kmE315N332,6,Celtic-Biscay Shelf
10kmE315N333,6,Celtic-Biscay Shelf
10kmE315N334,6,Celtic-Biscay Shelf
10kmE315N335,6,Celtic-Biscay Shelf
10kmE315N336,6,Celtic-Biscay Shelf
10kmE315N363,6,Celtic-Biscay Shelf
10kmE315N364,6,Celtic-Biscay Shelf
10kmE315N365,6,Celtic-Biscay Shelf
10kmE315N366,6,Celtic-Biscay Shelf
10kmE315N367,6,Celtic-Biscay Shelf
10kmE315N368,6,Celtic-Biscay Shelf
10kmE315N369,6,Celtic-Biscay Shelf
10kmE315N370,6,Celtic-Biscay Shelf
10kmE315N371,6,Celtic-Biscay Shelf
10kmE315N372,6,Celtic-Biscay Shelf
10kmE315N373,6,Celtic-Biscay Shelf
10kmE315N374,6,Celtic-Biscay Shelf
10kmE315N375,6,Celtic-Biscay Shelf
10kmE315N376,6,Celtic-Biscay Shelf
10kmE315N377,6,Celtic-Biscay Shelf
10kmE315N378,6,Celtic-Biscay Shelf
10kmE315N379,6,Celtic-Biscay Shelf
10kmE315N380,6,Celtic-Biscay Shelf
10kmE315N381,6,Celtic-Biscay Shelf
10kmE315N382,6,Celtic-Biscay Shelf
10kmE315N383,6,Celtic-Biscay Shelf
10kmE315N384,6,Celtic-Biscay Shelf
10kmE315N385,6,Celtic-Biscay Shelf
10kmE315N386,6,Celtic-Biscay Shelf
10kmE315N387,6,Celtic-Biscay Shelf
10kmE315N388,6,Celtic-Biscay Shelf
10kmE315N389,6,Celtic-Biscay Shelf
10kmE315N390,6,Celtic-Biscay Shelf
10kmE315N391,6,Celtic-Biscay Shelf
10kmE315N392,6,Celtic-Biscay Shelf
10kmE315N393,6,Celtic-Biscay Shelf
10kmE315N394,6,Celtic-Biscay Shelf
10kmE315N395,6,Celtic-Biscay Shelf
10kmE315N396,6,Celtic-Biscay Shelf
10kmE315N397,6,Celtic-Biscay Shelf
10kmE315N398,6,Celtic-Biscay Shelf
10kmE315N427,50,Faroe Plateau
10kmE315N428,50,Faroe Plateau
10kmE315N429,50,Faroe Plateau
10kmE315N430,50,Faroe Plateau
10kmE315N431,50,Faroe Plateau
10kmE315N432,50,Faroe Plateau
10kmE315N433,50,Faroe Plateau
10kmE315N434,50,Faroe Plateau
10kmE315N435,50,Faroe Plateau
10kmE315N436,50,Faroe Plateau
10kmE315N437,50,Faroe Plateau
10kmE315N438,50,Faroe Plateau
10kmE316N143,13,Mediterranean Sea
10kmE316N144,13,Mediterranean Sea
10kmE316N145,13,Mediterranean Sea
10kmE316N146,13,Mediterranean Sea
10kmE316N147,13,Mediterranean Sea
10kmE316N148,13,Mediterranean Sea
10kmE316N149,13,Mediterranean Sea
10kmE316N150,13,Mediterranean Sea
10kmE316N151,13,Mediterranean Sea
10kmE316N152,13,Mediterranean Sea
10kmE316N153,13,Mediterranean Sea
10kmE316N154,13,Mediterranean Sea
10kmE316N155,13,Mediterranean Sea
10kmE316N156,13,Mediterranean Sea
10kmE316N157,13,Mediterranean Sea
10kmE316N158,13,Mediterranean Sea
10kmE316N159,13,Mediterranean Sea
10kmE316N160,13,Mediterranean Sea
10kmE316N161,13,Mediterranean Sea
10kmE316N236,14,Iberian Coastal
10kmE316N237,14,Iberian Coastal
10kmE316N238,14,Iberian Coastal
10kmE316N239,14,Iberian Coastal
10kmE316N240,14,Iberian Coastal
10kmE316N241,14,Iberian Coastal
10kmE316N242,14,Iberian Coastal
10kmE316N243,14,Iberian Coastal
10kmE316N244,14,Iberian Coastal
10kmE316N245,14,Iberian Coastal
10kmE316N246,14,Iberian Coastal
10kmE316N247,14,Iberian Coastal
10kmE316N248,14,Iberian Coastal
10kmE316N249,14,Iberian Coastal
10kmE316N250,14,Iberian Coastal
10kmE316N272,6,Celtic-Biscay Shelf
10kmE316N273,6,Celtic-Biscay Shelf
10kmE316N274,6,Celtic-Biscay Shelf
10kmE316N275,6,Celtic-Biscay Shelf
10kmE316N276,6,Celtic-Biscay Shelf
10kmE316N277,6,Celtic-Biscay Shelf
10kmE316N278,6,Celtic-Biscay Shelf
10kmE316N279,6,Celtic-Biscay Shelf
10kmE316N280,6,Celtic-Biscay Shelf
10kmE316N281,6,Celtic-Biscay Shelf
10kmE316N282,6,Celtic-Biscay Shelf
10kmE316N283,6,Celtic-Biscay Shelf
10kmE316N284,6,Celtic-Biscay Shelf
10kmE316N285,6,Celtic-Biscay Shelf
10kmE316N286,6,Celtic-Biscay Shelf
10kmE316N287,6,Celtic-Biscay Shelf
10kmE316N288,6,Celtic-Biscay Shelf
10kmE316N289,6,Celtic-Biscay Shelf
10kmE316N290,6,Celtic-Biscay Shelf
10kmE316N291,6,Celtic-Biscay Shelf
10kmE316N292,6,Celtic-Biscay Shelf
10kmE316N293,6,Celtic-Biscay Shelf
10kmE316N294,6,Celtic-Biscay Shelf
10kmE316N295,6,Celtic-Biscay Shelf
10kmE316N296,6,Celtic-Biscay Shelf
10kmE316N297,6,Celtic-Biscay Shelf
10kmE316N298,6,Celtic-Biscay Shelf
10kmE316N299,6,Celtic-Biscay Shelf
10kmE316N300,6,Celtic-Biscay Shelf
10kmE316N301,6,Celtic-Biscay Shelf
10kmE316N302,6,Celtic-Biscay Shelf
10kmE316N303,6,Celtic-Biscay Shelf
10kmE316N304,6,Celtic-Biscay Shelf
10kmE316N305,6,Celtic-Biscay Shelf
10kmE316N306,6,Celtic-Biscay Shelf
10kmE316N307,6,Celtic-Biscay Shelf
10kmE316N308,6,Celtic-Biscay Shelf
10kmE316N309,6,Celtic-Biscay Shelf
10kmE316N310,6,Celtic-Biscay Shelf
10kmE316N311,6,Celtic-Biscay Shelf
10kmE316N312,6,Celtic-Biscay Shelf
10kmE316N313,6,Celtic-Biscay Shelf
10kmE316N314,6,Celtic-Biscay Shelf
10kmE316N315,6,Celtic-Biscay Shelf
10kmE316N316,6,Celtic-Biscay Shelf
10kmE316N317,6,Celtic-Biscay Shelf
10kmE316N318,6,Celtic-Biscay Shelf
10kmE316N319,6,Celtic-Biscay Shelf
10kmE316N320,6,Celtic-Biscay Shelf
10kmE316N321,6,Celtic-Biscay Shelf
10kmE316N322,6,Celtic-Biscay Shelf
10kmE316N323,6,Celtic-Biscay Shelf
10kmE316N324,6,Celtic-Biscay Shelf
10kmE316N325,6,Celtic-Biscay Shelf
10kmE316N326,6,Celtic-Biscay Shelf
10kmE316N327,6,Celtic-Biscay Shelf
10kmE316N328,6,Celtic-Biscay Shelf
10kmE316N329,6,Celtic-Biscay Shelf
10kmE316N330,6,Celtic-Biscay Shelf
10kmE316N331,6,Celtic-Biscay Shelf
10kmE316N332,6,Celtic-Biscay Shelf
10kmE316N333,6,Celtic-Biscay Shelf
10kmE316N334,6,Celtic-Biscay Shelf
10kmE316N335,6,Celtic-Biscay Shelf
10kmE316N336,6,Celtic-Biscay Shelf
10kmE316N364,6,Celtic-Biscay Shelf
10kmE316N365,6,Celtic-Biscay Shelf
10kmE316N369,6,Celtic-Biscay Shelf
10kmE316N370,6,Celtic-Biscay Shelf
10kmE316N371,6,Celtic-Biscay Shelf
10kmE316N372,6,Celtic-Biscay Shelf
10kmE316N373,6,Celtic-Biscay Shelf
10kmE316N374,6,Celtic-Biscay Shelf
10kmE316N375,6,Celtic-Biscay Shelf
10kmE316N376,6,Celtic-Biscay Shelf
10kmE316N377,6,Celtic-Biscay Shelf
10kmE316N378,6,Celtic-Biscay Shelf
10kmE316N379,6,Celtic-Biscay Shelf
10kmE316N380,6,Celtic-Biscay Shelf
10kmE316N381,6,Celtic-Biscay Shelf
10kmE316N382,6,Celtic-Biscay Shelf
10kmE316N383,6,Celtic-Biscay Shelf
10kmE316N384,6,Celtic-Biscay Shelf
10kmE316N385,6,Celtic-Biscay Shelf
10kmE316N386,6,Celtic-Biscay Shelf
10kmE316N387,6,Celtic-Biscay Shelf
10kmE316N388,6,Celtic-Biscay Shelf
10kmE316N389,6,Celtic-Biscay Shelf
10kmE316N390,6,Celtic-Biscay Shelf
10kmE316N391,6,Celtic-Biscay Shelf
10kmE316N392,6,Celtic-Biscay Shelf
10kmE316N393,6,Celtic-Biscay Shelf
10kmE316N394,6,Celtic-Biscay Shelf
10kmE316N395,6,Celtic-Biscay Shelf
10kmE316N396,6,Celtic-Biscay Shelf
10kmE316N397,6,Celtic-Biscay Shelf
10kmE316N398,6,Celtic-Biscay Shelf
10kmE316N427,50,Faroe Plateau
10kmE316N428,50,Faroe Plateau
10kmE316N429,50,Faroe Plateau
10kmE316N430,50,Faroe Plateau
10kmE316N431,50,Faroe Plateau
10kmE316N432,50,Faroe Plateau
10kmE316N433,50,Faroe Plateau
10kmE316N434,50,Faroe Plateau
10kmE316N435,50,Faroe Plateau
10kmE316N436,50,Faroe Plateau
10kmE316N437,50,Faroe Plateau
10kmE316N438,50,Faroe Plateau
10kmE316N439,50,Faroe Plateau
10kmE317N143,13,Mediterranean Sea
10kmE317N144,13,Mediterranean Sea
10kmE317N145,13,Mediterranean Sea
10kmE317N146,13,Mediterranean Sea
10kmE317N147,13,Mediterranean Sea
10kmE317N148,13,Mediterranean Sea
10kmE317N149,13,Mediterranean Sea
10kmE317N150,13,Mediterranean Sea
10kmE317N151,13,Mediterranean Sea
10kmE317N152,13,Mediterranean Sea
10kmE317N153,13,Mediterranean Sea
10kmE317N154,13,Mediterranean Sea
10kmE317N155,13,Mediterranean Sea
10kmE317N156,13,Mediterranean Sea
10kmE317N157,13,Mediterranean Sea
10kmE317N158,13,Mediterranean Sea
10kmE317N159,13,Mediterranean Sea
10kmE317N160,13,Mediterranean Sea
10kmE317N161,13,Mediterranean Sea
10kmE317N236,14,Iberian Coastal
10kmE317N237,14,Iberian Coastal
10kmE317N238,14,Iberian Coastal
10kmE317N239,14,Iberian Coastal
10kmE317N240,14,Iberian Coastal
10kmE317N241,14,Iberian Coastal
10kmE317N242,14,Iberian Coastal
10kmE317N243,14,Iberian Coastal
10kmE317N244,14,Iberian Coastal
10kmE317N245,14,Iberian Coastal
10kmE317N246,14,Iberian Coastal
10kmE317N247,14,Iberian Coastal
10kmE317N248,14,Iberian Coastal
10kmE317N249,14,Iberian Coastal
10kmE317N250,14,Iberian Coastal
10kmE317N272,6,Celtic-Biscay Shelf
10kmE317N273,6,Celtic-Biscay Shelf
10kmE317N274,6,Celtic-Biscay Shelf
10kmE317N275,6,Celtic-Biscay Shelf
10kmE317N276,6,Celtic-Biscay Shelf
10kmE317N277,6,Celtic-Biscay Shelf
10kmE317N278,6,Celtic-Biscay Shelf
10kmE317N279,6,Celtic-Biscay Shelf
10kmE317N280,6,Celtic-Biscay Shelf
10kmE317N281,6,Celtic-Biscay Shelf
10kmE317N282,6,Celtic-Biscay Shelf
10kmE317N283,6,Celtic-Biscay Shelf
10kmE317N284,6,Celtic-Biscay Shelf
10kmE317N285,6,Celtic-Biscay Shelf
10kmE317N286,6,Celtic-Biscay Shelf
10kmE317N287,6,Celtic-Biscay Shelf
10kmE317N288,6,Celtic-Biscay Shelf
10kmE317N289,6,Celtic-Biscay Shelf
10kmE317N290,6,Celtic-Biscay Shelf
10kmE317N291,6,Celtic-Biscay Shelf
10kmE317N292,6,Celtic-Biscay Shelf
10kmE317N293,6,Celtic-Biscay Shelf
10kmE317N294,6,Celtic-Biscay Shelf
10kmE317N295,6,Celtic-Biscay Shelf
10kmE317N296,6,Celtic-Biscay Shelf
10kmE317N297,6,Celtic-Biscay Shelf
10kmE317N298,6,Celtic-Biscay Shelf
10kmE317N299,6,Celtic-Biscay Shelf
10kmE317N300,6,Celtic-Biscay Shelf
10kmE317N301,6,Celtic-Biscay Shelf
10kmE317N302,6,Celtic-Biscay Shelf
10kmE317N303,6,Celtic-Biscay Shelf
10kmE317N304,6,Celtic-Biscay Shelf
10kmE317N305,6,Celtic-Biscay Shelf
10kmE317N306,6,Celtic-Biscay Shelf
10kmE317N307,6,Celtic-Biscay Shelf
10kmE317N308,6,Celtic-Biscay Shelf
10kmE317N309,6,Celtic-Biscay Shelf
10kmE317N310,6,Celtic-Biscay Shelf
10kmE317N311,6,Celtic-Biscay Shelf
10kmE317N312,6,Celtic-Biscay Shelf
10kmE317N313,6,Celtic-Biscay Shelf
10kmE317N314,6,Celtic-Biscay Shelf
10kmE317N315,6,Celtic-Biscay Shelf
10kmE317N316,6,Celtic-Biscay Shelf
10kmE317N317,6,Celtic-Biscay Shelf
10kmE317N318,6,Celtic-Biscay Shelf
10kmE317N319,6,Celtic-Biscay Shelf
10kmE317N320,6,Celtic-Biscay Shelf
10kmE317N321,6,Celtic-Biscay Shelf
10kmE317N322,6,Celtic-Biscay Shelf
10kmE317N323,6,Celtic-Biscay Shelf
10kmE317N324,6,Celtic-Biscay Shelf
10kmE317N325,6,Celtic-Biscay Shelf
10kmE317N326,6,Celtic-Biscay Shelf
10kmE317N327,6,Celtic-Biscay Shelf
10kmE317N328,6,Celtic-Biscay Shelf
10kmE317N329,6,Celtic-Biscay Shelf
10kmE317N330,6,Celtic-Biscay Shelf
10kmE317N331,6,Celtic-Biscay Shelf
10kmE317N332,6,Celtic-Biscay Shelf
10kmE317N333,6,Celtic-Biscay Shelf
10kmE317N334,6,Celtic-Biscay Shelf
10kmE317N335,6,Celtic-Biscay Shelf
10kmE317N336,6,Celtic-Biscay Shelf
10kmE317N337,6,Celtic-Biscay Shelf
10kmE317N370,6,Celtic-Biscay Shelf
10kmE317N371,6,Celtic-Biscay Shelf
10kmE317N372,6,Celtic-Biscay Shelf
10kmE317N373,6,Celtic-Biscay Shelf
10kmE317N374,6,Celtic-Biscay Shelf
10kmE317N375,6,Celtic-Biscay Shelf
10kmE317N376,6,Celtic-Biscay Shelf
10kmE317N377,6,Celtic-Biscay Shelf
10kmE317N378,6,Celtic-Biscay Shelf
10kmE317N379,6,Celtic-Biscay Shelf
10kmE317N380,6,Celtic-Biscay Shelf
10kmE317N381,6,Celtic-Biscay Shelf
10kmE317N382,6,Celtic-Biscay Shelf
10kmE317N383,6,Celtic-Biscay Shelf
10kmE317N384,6,Celtic-Biscay Shelf
10kmE317N385,6,Celtic-Biscay Shelf
10kmE317N386,6,Celtic-Biscay Shelf
10kmE317N387,6,Celtic-Biscay Shelf
10kmE317N388,6,Celtic-Biscay Shelf
10kmE317N389,6,Celtic-Biscay Shelf
10kmE317N390,6,Celtic-Biscay Shelf
10kmE317N391,6,Celtic-Biscay Shelf
10kmE317N392,6,Celtic-Biscay Shelf
10kmE317N393,6,Celtic-Biscay Shelf
10kmE317N394,6,Celtic-Biscay Shelf
10kmE317N395,6,Celtic-Biscay Shelf
10kmE317N396,6,Celtic-Biscay Shelf
10kmE317N397,6,Celtic-Biscay Shelf
10kmE317N398,6,Celtic-Biscay Shelf
10kmE317N399,6,Celtic-Biscay Shelf
10kmE317N426,50,Faroe Plateau
10kmE317N427,50,Faroe Plateau
10kmE317N428,50,Faroe Plateau
10kmE317N429,50,Faroe Plateau
10kmE317N430,50,Faroe Plateau
10kmE317N431,50,Faroe Plateau
10kmE317N432,50,Faroe Plateau
10kmE317N433,50,Faroe Plateau
10kmE317N434,50,Faroe Plateau
10kmE317N435,50,Faroe Plateau
10kmE317N436,50,Faroe Plateau
10kmE317N437,50,Faroe Plateau
10kmE317N438,50,Faroe Plateau
10kmE317N439,50,Faroe Plateau
10kmE317N440,50,Faroe Plateau
10kmE318N143,13,Mediterranean Sea
10kmE318N144,13,Mediterranean Sea
10kmE318N145,13,Mediterranean Sea
10kmE318N146,13,Mediterranean Sea
10kmE318N147,13,Mediterranean Sea
10kmE318N148,13,Mediterranean Sea
10kmE318N149,13,Mediterranean Sea
10kmE318N150,13,Mediterranean Sea
10kmE318N151,13,Mediterranean Sea
10kmE318N152,13,Mediterranean Sea
10kmE318N153,13,Mediterranean Sea
10kmE318N154,13,Mediterranean Sea
10kmE318N155,13,Mediterranean Sea
10kmE318N156,13,Mediterranean Sea
10kmE318N157,13,Mediterranean Sea
10kmE318N158,13,Mediterranean Sea
10kmE318N159,13,Mediterranean Sea
10kmE318N160,13,Mediterranean Sea
10kmE318N161,13,Mediterranean Sea
10kmE318N236,14,Iberian Coastal
10kmE318N237,14,Iberian Coastal
10kmE318N238,14,Iberian Coastal
10kmE318N239,14,Iberian Coastal
10kmE318N240,14,Iberian Coastal
10kmE318N241,14,Iberian Coastal
10kmE318N242,14,Iberian Coastal
10kmE318N243,14,Iberian Coastal
10kmE318N244,14,Iberian Coastal
10kmE318N245,14,Iberian Coastal
10kmE318N246,14,Iberian Coastal
10kmE318N247,14,Iberian Coastal
10kmE318N248,14,Iberian Coastal
10kmE318N249,14,Iberian Coastal
10kmE318N250,14,Iberian Coastal
10kmE318N271,6,Celtic-Biscay Shelf
10kmE318N272,6,Celtic-Biscay Shelf
10kmE318N273,6,Celtic-Biscay Shelf
10kmE318N274,6,Celtic-Biscay Shelf
10kmE318N275,6,Celtic-Biscay Shelf
10kmE318N276,6,Celtic-Biscay Shelf
10kmE318N277,6,Celtic-Biscay Shelf
10kmE318N278,6,Celtic-Biscay Shelf
10kmE318N279,6,Celtic-Biscay Shelf
10kmE318N280,6,Celtic-Biscay Shelf
10kmE318N281,6,Celtic-Biscay Shelf
10kmE318N282,6,Celtic-Biscay Shelf
10kmE318N283,6,Celtic-Biscay Shelf
10kmE318N284,6,Celtic-Biscay Shelf
10kmE318N285,6,Celtic-Biscay Shelf
10kmE318N286,6,Celtic-Biscay Shelf
10kmE318N287,6,Celtic-Biscay Shelf
10kmE318N288,6,Celtic-Biscay Shelf
10kmE318N289,6,Celtic-Biscay Shelf
10kmE318N290,6,Celtic-Biscay Shelf
10kmE318N291,6,Celtic-Biscay Shelf
10kmE318N292,6,Celtic-Biscay Shelf
10kmE318N293,6,Celtic-Biscay Shelf
10kmE318N294,6,Celtic-Biscay Shelf
10kmE318N295,6,Celtic-Biscay Shelf
10kmE318N296,6,Celtic-Biscay Shelf
10kmE318N297,6,Celtic-Biscay Shelf
10kmE318N298,6,Celtic-Biscay Shelf
10kmE318N299,6,Celtic-Biscay Shelf
10kmE318N300,6,Celtic-Biscay Shelf
10kmE318N301,6,Celtic-Biscay Shelf
10kmE318N302,6,Celtic-Biscay Shelf
10kmE318N303,6,Celtic-Biscay Shelf
10kmE318N304,6,Celtic-Biscay Shelf
10kmE318N305,6,Celtic-Biscay Shelf
10kmE318N306,6,Celtic-Biscay Shelf
10kmE318N307,6,Celtic-Biscay Shelf
10kmE318N308,6,Celtic-Biscay Shelf
10kmE318N309,6,Celtic-Biscay Shelf
10kmE318N310,6,Celtic-Biscay Shelf
10kmE318N311,6,Celtic-Biscay Shelf
10kmE318N312,6,Celtic-Biscay Shelf
10kmE318N313,6,Celtic-Biscay Shelf
10kmE318N314,6,Celtic-Biscay Shelf
10kmE318N315,6,Celtic-Biscay Shelf
10kmE318N316,6,Celtic-Biscay Shelf
10kmE318N317,6,Celtic-Biscay Shelf
10kmE318N318,6,Celtic-Biscay Shelf
10kmE318N319,6,Celtic-Biscay Shelf
10kmE318N320,6,Celtic-Biscay Shelf
10kmE318N321,6,Celtic-Biscay Shelf
10kmE318N322,6,Celtic-Biscay Shelf
10kmE318N323,6,Celtic-Biscay Shelf
10kmE318N324,6,Celtic-Biscay Shelf
10kmE318N325,6,Celtic-Biscay Shelf
10kmE318N326,6,Celtic-Biscay Shelf
10kmE318N327,6,Celtic-Biscay Shelf
10kmE318N328,6,Celtic-Biscay Shelf
10kmE318N329,6,Celtic-Biscay Shelf
10kmE318N330,6,Celtic-Biscay Shelf
